,,,ID,,,,,,,,,,,lon,lat,,,,
11,I,17356,11602037,2,1355,2,14/03/2017,1,1,14/03/2017,04/12/2018,14/03/2017,,427453.55,540147.18,426741.66,539231.6,10,1
11,I,17357,11602038,2,1355,2,14/03/2017,1,1,14/03/2017,14/03/2017,14/03/2017,,426514.09,539256.04,426744.56,539230.13,10,1
11,I,17358,11602039,2,1355,2,14/03/2017,1,1,14/03/2017,14/03/2017,14/03/2017,,426697.88,540390.16,427885,540476,10,4
11,I,17359,11602040,2,1355,2,14/03/2017,1,1,14/03/2017,14/03/2017,14/03/2017,,427877.33,540766.36,427879.52,540567.61,10,1
11,I,17360,11602041,2,1355,2,14/03/2017,1,1,14/03/2017,14/03/2017,14/03/2017,,427592.28,540259.22,428100,541524.79,10,4
11,I,17361,11602042,2,1355,2,14/03/2017,1,1,14/03/2017,14/03/2017,14/03/2017,,427723.34,540742.63,427530.66,540878.49,10,1
11,I,17362,11602043,2,1355,2,14/03/2017,1,1,14/03/2017,04/12/2018,14/03/2017,,427503.62,540885.34,427975.47,540946.76,10,2
11,I,17363,11602044,2,1355,2,15/03/2017,1,1,15/03/2017,04/12/2018,15/03/2017,,427975.47,540946.76,428076.21,540817.48,10,1
11,I,17364,11602045,2,1355,2,15/03/2017,1,1,15/03/2017,15/03/2017,15/03/2017,,427508.52,541057.42,427684.68,541078.08,10,1
11,I,17365,11602046,2,1355,2,15/03/2017,1,1,15/03/2017,15/03/2017,15/03/2017,,427885,541330,427800.06,541203.05,10,1
11,I,17366,11602047,2,1355,2,15/03/2017,1,1,15/03/2017,04/12/2018,15/03/2017,,427517.72,541062.11,427499.53,541052.44,10,3
11,I,17367,11602048,2,1355,2,15/03/2017,1,1,15/03/2017,31/05/2019,15/03/2017,,427689.04,541419.11,427820.95,541425.8,10,1
11,I,17368,11602049,2,1355,2,11/04/2017,1,1,11/04/2017,11/04/2017,11/04/2017,,427485.41,541360.19,427690.27,541418.91,10,2
11,I,17369,11602050,2,1355,2,11/04/2017,1,1,11/04/2017,04/12/2018,11/04/2017,,427065.23,541405.46,427236.7,541540.28,10,1
11,I,17370,11602051,2,1355,2,02/11/2017,1,1,02/11/2017,31/05/2019,02/11/2017,,428107.54,541538.58,428431,541966,10,4
11,I,17371,11602052,2,1355,2,02/11/2017,1,1,02/11/2017,31/05/2019,02/11/2017,,428144.84,542080.24,428369.74,541785.18,10,1
11,I,17372,11602053,2,1355,2,02/11/2017,1,1,02/11/2017,04/12/2018,02/11/2017,,428013.69,542047.25,428184.75,541588.04,10,3
11,I,17373,11602054,2,1355,2,02/11/2017,1,1,02/11/2017,04/12/2018,02/11/2017,,428238.56,541652.23,428135.9,541790.16,10,3
11,I,17374,11602055,2,1355,2,02/11/2017,1,1,02/11/2017,04/12/2018,02/11/2017,,428238.56,541652.23,428211.07,541759.25,10,1
11,I,17375,11602056,2,1355,2,02/11/2017,1,1,02/11/2017,04/12/2018,02/11/2017,,427845.99,542314.89,427845.73,542464.41,10,1
11,I,17376,11602057,2,1355,2,02/11/2017,1,1,02/11/2017,02/11/2017,02/11/2017,,427845.82,542464.77,428524.18,542234.24,10,4
11,I,17377,11602058,2,1355,2,02/11/2017,1,1,02/11/2017,04/12/2018,02/11/2017,,427755.21,542348.75,427783.25,542471.16,10,1
11,I,17378,11602059,2,1355,2,02/11/2017,1,1,02/11/2017,04/12/2018,02/11/2017,,427603.01,541816.3,427781.59,541649.59,10,1
11,I,17379,11602061,2,1355,2,16/01/2019,1,1,16/01/2019,16/01/2019,16/01/2019,,427522.6,541873.82,427594.44,541834.31,10,1
11,I,17380,11602060,2,1355,2,16/01/2019,1,1,16/01/2019,04/11/2021,16/01/2019,,427216.22,542419.08,427098.41,541844.42,10,1
11,I,17381,11602062,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,428709.37,541074.24,428426.97,541675.59,10,1
11,I,17382,11602063,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,427329.76,541570.36,427282.89,541698.44,10,5
11,I,17383,11602064,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,427309.43,541624.08,427212.86,541692.6,10,2
11,I,17384,11602065,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,427323.09,541668.16,427248.52,541677.36,10,1
11,I,17385,11602066,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,427422.16,541601.47,427534.57,541899.46,10,5
11,I,17386,11602067,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,427547.23,541718.43,427466.99,541801.4,10,2
11,I,17387,11602068,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,427419.12,541609.51,427459.69,541744.77,10,1
11,I,17388,11602069,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,427283.51,542420.74,427184.57,541869.91,10,3
11,I,17389,11602070,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,427228.48,541865.66,427278.52,542400.51,10,4
11,I,17390,11602071,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,427345.48,542225.29,427286.98,542241.12,10,1
11,I,17391,11602072,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,427221.23,541889.92,427264.58,542148.21,10,2
11,I,17392,11602073,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,427298.91,542424,427443.49,542428.81,10,2
11,I,17393,11602074,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,427335.42,542472.5,427351.23,542428.19,10,1
11,I,17394,11602075,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,427460.44,542401.66,427511.27,542400.64,10,1
11,I,17395,11602076,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,427568.6,542109.89,427520.67,542144.73,10,1
11,I,17396,11602077,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,427769.21,542576.58,427762.94,542710.39,10,1
11,I,17397,11602078,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,427391.59,542596.26,427400.27,542575.94,10,1
11,I,17398,11602079,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,428388.32,542836.48,428244.53,542889.61,10,1
11,I,17399,11602080,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,428341.65,542988.01,428172.24,543185.83,10,1
11,I,17400,11602081,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,428125,542929,428040.93,543114.97,10,1
11,I,17401,11602082,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,427578,542980,427661,543000,10,1
11,I,17402,11602083,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,427184.22,541863.7,428256.92,542427.47,10,6
11,I,17403,11602084,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,427906.68,542892.63,427882.28,542960.45,10,1
11,I,17404,11602085,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,428642.3,542159.48,428645.32,542169.13,10,4
11,I,17405,11602086,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,428261.14,542429.87,428898.95,541911.51,10,3
11,I,17406,11602087,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,428608.42,541607.84,428642.3,542159.48,10,1
11,I,17407,11602088,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,428573.23,542484.93,428550.08,542660.47,10,1
11,I,17408,11602089,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,428573.23,542484.93,428698.79,542078.17,10,2
11,I,17409,11602090,2,1355,2,30/05/2019,1,1,30/05/2019,24/02/2021,30/05/2019,,428256.92,542427.47,428261.14,542429.87,10,3
11,I,17410,11602091,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,428458.39,542461.9,428612.36,542458.57,10,1
11,I,17411,11602092,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,428645.32,542169.13,428675.52,542139.93,10,1
11,I,17412,11602093,2,1355,2,30/05/2019,1,1,30/05/2019,27/06/2019,30/05/2019,,428898.95,541911.51,429000.55,542637.41,10,1
11,I,17413,11602094,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,430182.25,541651.73,429334.05,541598.4,10,2
11,I,17414,11602095,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,429921.5,541358.14,429920.12,541349.02,10,1
11,I,17415,11602096,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,428519.08,543066.55,428573.34,543191.52,10,1
11,I,17416,11602097,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,428577.9,543214.55,428566.23,543236.49,10,1
11,I,17417,11602098,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,428635.77,542925.29,428607.91,542974.62,10,2
11,I,17418,11602099,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,428554.8,542890.15,428621.64,542951.21,10,1
11,I,17419,11602100,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,428374.06,542667.99,428362.61,542707.26,10,1
11,I,17420,11602101,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,428121.91,542445.3,428153.08,542610.83,10,1
11,I,17421,11602102,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,428374.06,542667.99,428547.41,542659.57,10,1
11,I,17422,11602103,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,426134.29,542895.5,426017.72,542976.97,10,1
11,I,17423,11602104,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,427820.95,541425.8,427784.55,541624.49,10,1
11,I,17424,11602106,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,427029.36,544820.61,427810.91,545046.36,10,2
11,I,17425,11602107,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,428190.8,544687.97,427810.91,545046.36,10,1
11,I,17426,11602108,2,1355,2,31/05/2019,1,1,31/05/2019,23/06/2020,31/05/2019,,427810.91,545046.36,427635.08,545592.46,10,4
11,I,17427,11602109,2,1355,2,31/05/2019,1,1,31/05/2019,31/05/2019,31/05/2019,,427754.17,543566.95,428137.11,544083.77,10,1
11,I,17428,11602110,2,1355,2,31/05/2019,1,1,31/05/2019,31/05/2019,31/05/2019,,426258.55,541807.05,426378.37,542016.44,10,2
11,I,17429,11602111,2,1355,2,31/05/2019,1,1,31/05/2019,31/05/2019,31/05/2019,,426664.4,542677.59,426483.67,542961.48,10,3
11,I,17430,11602112,2,1355,2,31/05/2019,1,1,31/05/2019,31/05/2019,31/05/2019,,426587.26,542886.58,426261.53,543084.31,10,6
11,I,17431,11602113,2,1355,2,31/05/2019,1,1,31/05/2019,31/05/2019,31/05/2019,,426438.99,542975.84,426261.53,543084.31,10,2
11,I,17432,11602114,2,1355,2,31/05/2019,1,1,31/05/2019,31/05/2019,31/05/2019,,426270.31,543086.75,426306.41,543144.69,10,1
11,I,17433,11602115,2,1355,2,31/05/2019,1,1,31/05/2019,31/05/2019,31/05/2019,,426435.11,542913.87,426396.25,542948.12,10,1
11,I,17434,11602116,2,1355,2,31/05/2019,1,1,31/05/2019,31/05/2019,31/05/2019,,426463.97,542941.14,426438.99,542975.84,10,1
11,I,17435,11602120,2,1355,2,31/05/2019,1,1,31/05/2019,31/05/2019,31/05/2019,,426558.73,541584.27,426665.41,541779.05,10,2
11,I,17436,11602117,2,1355,2,31/05/2019,1,1,31/05/2019,31/05/2019,31/05/2019,,426406.87,542955.12,426407.97,542992.61,10,2
11,I,17437,11602118,2,1355,2,31/05/2019,1,1,31/05/2019,31/05/2019,31/05/2019,,426334.81,542912.71,426438.99,542975.84,10,4
11,I,17438,11602119,2,1355,2,31/05/2019,1,1,31/05/2019,31/05/2019,31/05/2019,,426590.96,541535.1,426620.55,541428.84,10,1
11,I,17439,11602121,2,1355,2,31/05/2019,1,1,31/05/2019,31/05/2019,31/05/2019,,431438.04,543043.67,431441.02,543156.28,10,3
11,I,17440,11602126,2,1355,2,31/05/2019,1,1,31/05/2019,31/05/2019,31/05/2019,,431191.39,541888.25,431407.73,542363.72,10,1
11,I,17441,11602105,2,1355,2,30/05/2019,1,1,30/05/2019,30/05/2019,30/05/2019,,428953.9,543284.96,428605.9,543339.48,10,2
11,I,17442,11602122,2,1355,2,31/05/2019,1,1,31/05/2019,31/05/2019,31/05/2019,,432305.26,542650.09,432492.65,543127.02,10,1
11,I,17443,11602123,2,1355,2,31/05/2019,1,1,31/05/2019,31/05/2019,31/05/2019,,432353.52,542674.35,432534.05,542831.95,10,1
11,I,17444,11602124,2,1355,2,31/05/2019,1,1,31/05/2019,07/02/2022,31/05/2019,,433359.35,542886.71,433399.86,542754.46,10,1
11,I,17445,11602125,2,1355,2,31/05/2019,1,1,31/05/2019,31/05/2019,31/05/2019,,432212.82,542389.16,432177.17,542265.12,10,1
11,I,17446,11602127,2,1355,2,31/05/2019,1,1,31/05/2019,31/05/2019,31/05/2019,,430238.45,541661.46,430596.42,541632.96,10,1
11,I,17447,11602128,2,1355,2,31/05/2019,1,1,31/05/2019,31/05/2019,31/05/2019,,432069.8,541904.71,432523.15,541907.42,10,1
11,I,17448,11605300,2,1355,2,02/10/2015,1,1,02/10/2015,02/10/2015,02/10/2015,,423945.39,529926.02,423965.22,529897.74,10,1
11,I,17449,11605301,2,1355,2,02/10/2015,1,1,02/10/2015,02/10/2015,02/10/2015,,423617.74,529912.04,423624.28,529947.39,10,1
11,I,17450,11605302,2,1355,2,02/10/2015,1,1,02/10/2015,02/10/2015,02/10/2015,,424015.39,529937.65,424024.31,529951.67,10,1
11,I,17451,11605303,2,1355,2,02/10/2015,1,1,02/10/2015,02/10/2015,02/10/2015,,424130.17,529713.79,424162.76,529714.09,10,1
11,I,17452,11605304,2,1355,2,02/10/2015,1,1,02/10/2015,02/10/2015,02/10/2015,,425524.71,529967.85,425434.89,529990.62,10,3
11,I,17453,11605305,2,1355,2,02/10/2015,1,1,02/10/2015,02/10/2015,02/10/2015,,424854.3,529878.88,424712.66,529870.98,10,6
11,I,17454,11605306,2,1355,2,02/10/2015,1,1,02/10/2015,02/10/2015,02/10/2015,,423146.9,531197.38,423080.74,531028.26,10,1
11,I,17455,11605307,2,1355,2,02/10/2015,1,1,02/10/2015,02/10/2015,02/10/2015,,423251.21,531351.27,423222,531247,10,1
11,I,17456,11605308,2,1355,2,02/10/2015,1,1,02/10/2015,02/10/2015,02/10/2015,,423113.98,531971.02,423101.24,531946.7,10,1
11,I,17457,11605309,2,1355,2,02/10/2015,1,1,02/10/2015,02/10/2015,02/10/2015,,422486,526545.99,422439,526618.36,10,3
11,I,17458,11605310,2,1355,2,02/10/2015,1,1,02/10/2015,17/09/2018,02/10/2015,,418104.37,535162.39,418135.42,535188.9,10,1
11,I,17459,11605311,2,1355,2,02/10/2015,1,1,02/10/2015,02/10/2015,02/10/2015,,416251.17,534901.27,416284.95,534869.12,10,1
11,I,17460,11605312,2,1355,2,02/10/2015,1,1,02/10/2015,26/09/2017,02/10/2015,,416298.54,534408.18,416271.08,534495.39,10,2
11,I,17461,11605313,2,1355,2,02/10/2015,1,1,02/10/2015,29/05/2020,02/10/2015,,419110.46,532954.73,419150.51,532974.44,10,1
11,I,17462,11605314,2,1355,2,02/10/2015,1,1,02/10/2015,02/10/2015,02/10/2015,,422691.7,525855.19,422715.54,525872.86,10,1
11,I,17463,11605315,1,1355,2,02/10/2015,1,1,02/10/2015,02/10/2015,02/10/2015,,427582.95,522464.46,427578.94,522361.57,10,1
11,I,17464,11605316,2,1355,2,05/10/2015,1,1,05/10/2015,16/06/2017,05/10/2015,,430154.31,531713.45,430197.56,531531.06,10,8
11,I,17465,11605317,2,1355,2,05/10/2015,1,1,05/10/2015,16/06/2017,05/10/2015,,430277.65,531584.43,430224.48,531736,10,11
11,I,17466,11605318,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,435695.5,528857.12,435667.61,528927.25,10,1
11,I,17467,11605319,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,434233.25,536331.24,434226.2,536366.14,10,1
11,I,17468,11605320,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,436397.62,532078.44,436430.36,532111.58,10,1
11,I,17469,11605321,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,436314.86,532086.67,436322.44,532148.72,10,1
11,I,17470,11605322,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,437018,533543,437081.7,533541.7,10,1
11,I,17471,11605323,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,436943.66,534038.01,436911.74,533923.33,10,1
11,I,17472,11605324,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,437158,534210,437197.38,534282.04,10,2
11,I,17473,11605325,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,436905.1,535364,436852.12,535271.22,10,2
11,I,17474,11605326,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,436879.3,535364.69,436913,535388,10,1
11,I,17475,11605327,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,437135.07,535879.33,437050.9,535866.94,10,2
11,I,17476,11605328,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,437681.46,536074.23,437680.2,536013.86,10,1
11,I,17477,11605329,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,437782.65,536088.9,437667.12,536086.67,10,3
11,I,17478,11605330,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,437640.14,536085.8,437860.66,536088.86,10,3
11,I,17479,11605331,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,437886.36,536634.92,437965.24,536402.26,10,5
11,I,17480,11605332,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,437947.26,536581.4,438053.41,536582.72,10,1
11,I,17481,11605333,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,440246.75,538391.99,439916.6,538345.92,10,2
11,I,17482,11605334,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,439863.55,538435.73,439820.99,538367,10,2
11,I,17483,11605335,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,439600.35,538327.82,439854.54,538452.82,10,1
11,I,17484,11605336,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2018,05/10/2015,,441444.94,538225.97,440978.33,538671.61,10,3
11,I,17485,11605337,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,447030.99,538818,446987.82,539215.88,10,1
11,I,17486,11605338,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,443885.37,541481.67,443835.76,541465.87,10,1
11,I,17487,11605339,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,443921,541371,443831,541342,10,1
11,I,17488,11605340,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,423339.4,553042.94,423373.98,552887.79,10,1
11,I,17489,11605341,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,418542.36,554142.04,418537.18,554179.74,10,1
11,I,17490,11605342,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,413531.26,550076.03,413480.19,550175.57,10,1
11,I,17491,11605346,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,420201.56,551412.53,420201,551444,10,1
11,I,17492,11605343,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,420688,551374,420691.91,551404.16,10,1
11,I,17493,11605344,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,420524.99,551393,420529.41,551424.69,10,1
11,I,17494,11605345,2,1355,2,05/10/2015,1,1,05/10/2015,05/10/2015,05/10/2015,,420364.38,551412.56,420365.97,551444.34,10,1
11,I,17495,11605347,2,1355,2,12/07/2016,1,1,12/07/2016,12/07/2016,12/07/2016,,423498,524735,423477.59,524732.27,10,1
11,I,17496,11605348,2,1355,2,12/07/2016,1,1,12/07/2016,12/07/2016,12/07/2016,,420729,522552,420728.61,522577.16,10,1
11,I,17497,11605349,2,1355,2,05/06/2017,1,1,05/06/2017,05/06/2017,05/06/2017,,410361.28,542625.69,410396.3,543231.5,10,1
11,I,17498,11605350,2,1355,2,20/06/2017,1,1,20/06/2017,20/06/2017,20/06/2017,,430772.66,544534.21,430590.93,544416.33,10,1
11,I,17499,11605351,2,1355,2,06/02/2018,1,1,06/02/2018,06/02/2018,06/02/2018,,412807,551711,412875,551786,10,1
11,I,17500,11605352,2,1355,2,13/02/2018,1,1,13/02/2018,21/03/2018,13/02/2018,,410410.38,555567.99,410532.48,555667.66,10,3
11,I,17501,11605353,2,1355,2,12/09/2018,1,1,12/09/2018,12/09/2018,12/09/2018,,426768,543246,426871,543105,10,5
11,I,17502,11605354,2,1355,2,06/08/2019,1,1,06/08/2019,24/09/2019,06/08/2019,,419612.88,535330.9,419669.01,535302.29,10,6
11,I,17503,11605355,2,1355,2,06/08/2019,1,1,06/08/2019,06/08/2019,06/08/2019,,419611.41,535203.49,419539.17,535242,10,1
11,I,17504,11605356,2,1355,2,06/08/2019,1,1,06/08/2019,06/08/2019,06/08/2019,,443231.43,543954.05,443102,544021,10,5
11,I,17505,11605357,2,1355,2,06/08/2019,1,1,06/08/2019,06/08/2019,06/08/2019,,385855.62,539517.46,385821.68,539634.9,10,3
11,I,17506,11605358,3,1355,2,10/06/2020,1,1,10/06/2020,10/06/2020,10/06/2020,,399605.68,524359.4,399532.05,524200.83,10,3
11,I,17507,11606003,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,405195.21,514137.17,406127.89,514976.42,10,4
11,I,17508,11606000,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,404507.4,514331.93,404740.49,515068.95,10,1
11,I,17509,11606001,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,404813.18,515062.06,406256.67,515189.34,10,3
11,I,17510,11606002,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,406060.04,515151.65,406229.07,515066.77,10,1
11,I,17511,11606004,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,406347.83,515075.77,404880.43,515015.96,10,3
11,I,17512,11606005,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,406215.06,514058.61,406141.96,514948.01,10,2
11,I,17513,11606006,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,406404.47,514115.07,405016.59,514554.29,10,3
11,I,17514,11606007,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,406581.46,514897.57,406404.57,514110.2,10,2
11,I,17515,11606008,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,406602.46,514905.1,407524.04,514456.15,10,2
11,I,17516,11606009,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,420138.8,522929.31,420730.02,523300.09,10,1
11,I,17517,11606010,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,419832,523111,420424.57,524043.24,10,1
11,I,17518,11606011,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,420398.37,524136.25,420655.3,524277.25,10,1
11,I,17519,11606012,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,419445.59,525835.98,420392.05,524148.62,10,8
11,I,17520,11606013,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,420058.83,524712.34,420426.13,524893.7,10,3
11,I,17521,11606014,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,419868,524333,420587.07,524882.85,10,2
11,I,17522,11606015,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,420271.88,524933.59,420585.74,524980.55,10,1
11,I,17523,11606016,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,420157.9,524953.99,419856.93,525212.03,10,2
11,I,17524,11606017,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,418899.93,525296.68,419841.75,525076.94,10,1
11,I,17525,11606018,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,419856.93,525212.03,420577.07,525117.82,10,1
11,I,17526,11606019,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,419704.29,525367.78,420577.6,525666.24,10,1
11,I,17527,11606020,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,420455.43,526805.4,420585.74,524980.55,10,5
11,I,17528,11606021,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,420551.94,526460.35,418866.48,525377.89,10,6
11,I,17529,11606022,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,419258.53,525727.83,418960.82,526229.1,10,2
11,I,17530,11606023,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,418850.74,526298.11,419445.59,525835.98,10,5
11,I,17531,11606024,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,419335.42,526076.66,419695.83,525975.11,10,1
11,I,17532,11606025,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,419737.62,526001.37,419640.33,526206.6,10,1
11,I,17533,11606026,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,419482.63,523539.2,419704.49,524359.39,10,2
11,I,17534,11606027,2,1355,2,23/06/2020,1,1,22/06/2020,25/06/2020,22/06/2020,,418953.9,524034.83,419613.08,524077.69,10,1
